Geneid	HER21	HER22	HER23	NonTNBC1	NonTNBC2	NonTNBC3	Normal1	Normal2	Normal3	TNBC1	TNBC2	TNBC3
ENSG00000275479	1	0	1	15	6	5	2	0	0	12	7	0
ENSG00000141527	99	73	56	390	124	209	118	205	162	174	72	86
ENSG00000262580	36	39	32	71	93	87	59	100	130	42	22	13
ENSG00000181523	214	222	188	571	337	337	325	926	1102	245	155	81
ENSG00000181045	126	100	102	552	382	331	208	413	477	221	144	67
ENSG00000173821	9939	5866	11165	12394	7763	6582	848	2968	2038	11557	3045	2879
ENSG00000262979	25	15	13	8	21	24	1	2	2	30	6	8
ENSG00000276863	2	3	3	5	11	5	2	2	4	11	3	4
ENSG00000280248	15	5	11	19	23	7	1	7	3	21	8	3
ENSG00000263069	230	156	183	156	204	145	37	101	93	237	44	48
ENSG00000173818	80	121	43	516	208	198	155	332	229	158	49	41
ENSG00000264961	1	1	0	0	0	1	0	1	0	2	1	0
ENSG00000260369	1	1	1	17	4	3	0	3	0	4	4	0
ENSG00000279273	0	0	0	7	7	6	1	0	0	26	4	4
ENSG00000171246	20	7	1	23	29	26	18	123	542	36	20	15
ENSG00000262000	0	0	0	1	0	0	0	0	0	0	0	1
ENSG00000271340	0	0	0	1	0	1	0	1	0	0	0	0
ENSG00000213128	0	0	0	0	0	1	0	0	0	3	0	3
ENSG00000141564	348	483	279	599	632	522	184	606	752	387	214	113
ENSG00000232083	2	3	3	0	5	3	0	1	0	4	0	2
ENSG00000262833	15	20	10	10	30	17	1	1	0	26	7	9
ENSG00000287403	12	23	14	2	13	8	27	10	5	5	6	1
ENSG00000262313	6	4	1	1	10	6	0	0	0	6	1	1
ENSG00000262662	1	4	0	2	0	1	0	0	0	1	0	1
ENSG00000261924	8	8	7	20	20	16	7	4	10	45	6	10
ENSG00000240270	0	0	0	1	0	0	1	2	0	3	0	0
ENSG00000176108	90	85	71	387	169	154	75	180	122	85	101	43
ENSG00000263218	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280351	3	3	2	32	7	15	3	23	20	7	6	4
ENSG00000262873	3	5	1	19	12	9	6	21	16	13	7	4
ENSG00000262098	0	0	0	0	0	0	0	5	3	3	2	4
ENSG00000226137	84	87	48	815	517	461	80	203	271	98	195	80
ENSG00000175866	128	211	119	578	492	357	688	2427	2576	214	98	71
ENSG00000181409	37	34	25	386	118	71	78	250	120	69	59	36
ENSG00000207736	1	0	0	1	0	0	1	1	0	0	0	0
ENSG00000211563	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283604	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221025	0	0	0	1	1	0	0	1	0	0	1	0
ENSG00000263167	1	0	1	6	1	5	2	7	2	7	2	1
ENSG00000225180	1	1	1	3	2	6	1	1	0	4	2	0
ENSG00000141577	68	108	47	403	232	204	289	488	542	211	155	60
ENSG00000262115	0	2	1	0	6	0	3	5	10	2	3	2
ENSG00000167302	58	94	69	209	152	122	77	178	129	79	68	37
ENSG00000260005	4	8	8	28	16	26	7	19	13	27	13	12
ENSG00000224877	68	121	74	448	307	284	148	226	110	111	155	49
ENSG00000157637	656	486	805	3931	1325	1184	743	1612	1550	816	954	701
ENSG00000276101	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279187	10	9	8	13	17	14	1	5	2	14	4	11
ENSG00000185168	9	0	1	24	18	7	4	3	0	27	9	9
ENSG00000185332	12	5	10	30	16	22	7	8	11	38	43	24
ENSG00000287431	21	36	9	40	34	30	4	5	9	60	34	11
ENSG00000263154	0	0	0	4	1	6	1	0	3	3	3	3
ENSG00000262223	1	2	1	25	14	11	4	5	3	15	10	12
ENSG00000274833	0	2	0	7	1	0	0	0	1	1	2	1
ENSG00000262877	11	13	10	44	63	34	15	10	4	14	8	7
ENSG00000266074	182	501	82	151	132	217	130	442	509	251	246	69
ENSG00000279692	20	14	27	33	30	9	4	4	9	12	16	13
ENSG00000266392	2	1	1	1	0	0	2	1	2	2	4	0
ENSG00000266189	1	3	0	0	0	0	0	1	0	1	0	1
ENSG00000263271	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278200	1	1	0	3	1	3	2	2	0	5	2	2
ENSG00000184009	8197	14255	5630	7068	11843	8898	70687	145963	152533	6495	5674	3847
ENSG00000229848	11	3	3	15	20	9	24	21	22	11	7	5
ENSG00000186765	13	9	1	31	22	28	11	19	8	13	5	3
ENSG00000185504	148	248	113	411	458	391	428	827	572	197	265	130
ENSG00000182446	953	1399	866	2569	2297	2047	1003	2639	2330	1745	1334	1024
ENSG00000207021	2	16	5	2	10	6	2	2	3	5	3	3
ENSG00000182612	8	4	3	50	23	35	9	38	61	27	18	14
ENSG00000185527	13	3	7	17	12	20	5	14	9	22	17	9
ENSG00000204237	88	63	53	322	323	288	53	110	66	123	130	59
ENSG00000185298	70	84	58	406	247	246	243	262	321	186	168	94
ENSG00000214087	70	115	32	327	228	296	216	424	297	157	182	101
ENSG00000185359	393	488	320	1089	807	710	760	1948	1345	612	572	339
ENSG00000277784	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275902	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000262049	11	10	7	17	35	25	19	39	32	25	17	4
ENSG00000262814	53	61	53	103	92	91	58	112	65	76	68	61
ENSG00000262660	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183048	50	50	43	202	238	178	125	93	54	87	86	41
ENSG00000215644	2	0	0	3	12	10	2	3	0	6	4	8
ENSG00000225663	216	179	143	1061	919	695	611	1063	826	342	638	256
ENSG00000182676	1	5	3	11	4	3	11	4	2	9	6	1
ENSG00000185624	1527	1560	1377	1474	1468	1528	9051	14025	10535	1582	1139	836
ENSG00000262831	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278876	1	8	2	25	23	22	4	3	1	7	9	6
ENSG00000141522	430	374	354	986	1141	878	2465	4350	7000	375	525	233
ENSG00000262413	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263731	57	66	44	123	70	84	39	17	32	98	51	48
ENSG00000263859	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183684	262	394	239	1226	703	714	687	1059	1320	1137	731	586
ENSG00000141552	211	246	227	791	1023	787	344	536	369	402	383	272
ENSG00000183979	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000185813	154	139	130	839	373	254	221	239	185	289	260	111
ENSG00000187531	83	96	64	214	176	196	185	401	297	140	153	80
ENSG00000197063	153	259	129	283	379	260	727	2461	3151	290	198	199
ENSG00000264769	2	3	0	0	5	2	4	4	5	4	1	3
ENSG00000265688	9	20	3	120	139	102	11	36	24	22	21	31
ENSG00000183010	433	494	417	1609	996	610	637	843	508	575	704	334
ENSG00000263585	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000185105	1	0	1	1	4	1	0	3	2	2	3	4
ENSG00000235296	0	0	0	0	1	3	0	2	2	1	0	1
ENSG00000185269	3	3	1	7	9	15	4	20	1	14	5	6
ENSG00000264735	0	0	0	0	1	2	2	0	0	2	0	1
ENSG00000169696	115	160	97	395	470	410	244	488	243	256	188	120
ENSG00000169689	130	172	195	905	695	630	258	446	276	202	229	198
ENSG00000169683	100	100	109	560	447	377	141	224	131	216	257	84
ENSG00000169750	36	30	29	227	103	105	177	272	131	128	132	40
ENSG00000169738	228	116	167	915	1011	566	1212	1098	837	307	297	129
ENSG00000279372	1	1	1	5	3	1	6	2	1	7	2	0
ENSG00000264569	1	1	0	12	0	3	1	1	1	8	1	3
ENSG00000169733	61	89	47	230	214	147	530	877	709	77	97	40
ENSG00000169727	427	559	382	1155	1036	826	1076	1720	1171	526	507	264
ENSG00000169718	299	380	317	1222	875	854	984	1706	1113	734	676	288
ENSG00000169710	7383	2779	6700	5651	9699	6018	17691	27047	20298	3009	1810	511
ENSG00000176155	298	332	308	636	897	691	463	1333	693	387	174	191
ENSG00000265678	5	20	9	6	13	12	5	27	11	10	1	3
ENSG00000266654	2	7	2	0	0	0	1	0	0	0	0	0
ENSG00000264548	2	1	0	5	10	4	3	3	1	12	8	4
ENSG00000141526	214	215	497	1162	223	263	111	520	799	307	451	458
ENSG00000284574	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000141551	780	578	577	1289	1694	1367	3233	8966	11241	792	568	319
ENSG00000275888	5	11	1	10	13	8	29	179	62	7	8	9
ENSG00000280407	24	13	14	18	37	21	27	79	38	16	5	8
ENSG00000287737	1	12	2	36	44	49	20	39	23	60	18	12
ENSG00000265692	5	3	3	6	10	12	1	3	0	6	3	1
ENSG00000260563	16	4	6	16	38	30	52	104	128	11	13	7
ENSG00000173762	35	3	31	24	18	18	63	128	172	58	38	15
ENSG00000141574	79	41	76	463	49	91	252	368	688	252	94	84
ENSG00000182459	1	0	2	5	1	2	3	2	0	11	5	2
ENSG00000278964	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181408	1	0	5	3	3	5	0	22	24	2	1	4
ENSG00000260011	0	0	1	2	1	5	3	3	0	1	0	0
ENSG00000181396	107	103	111	341	357	393	257	591	484	200	167	163
ENSG00000264812	0	2	0	2	4	4	1	0	0	1	2	0
ENSG00000201239	0	0	0	1	2	1	0	0	0	0	0	0
ENSG00000169660	146	80	96	258	354	328	261	394	287	151	140	88
ENSG00000279066	3	1	2	8	10	9	1	7	4	16	5	1
ENSG00000178927	387	291	423	1073	825	816	309	608	465	475	430	413
ENSG00000287193	1	1	3	12	1	0	4	2	6	4	2	5
ENSG00000265458	9	7	5	16	8	9	12	15	13	10	5	7
ENSG00000141562	330	407	291	482	533	478	374	945	494	457	329	259
ENSG00000279744	22	28	6	14	36	26	4	41	9	27	17	12
ENSG00000266445	3	1	6	2	5	7	1	2	0	9	6	1
ENSG00000266236	11	17	8	10	9	3	5	30	7	14	2	3
ENSG00000141568	498	729	439	1225	1053	1010	545	2859	4009	982	796	471
ENSG00000265136	14	13	7	6	16	13	11	10	12	19	7	2
ENSG00000262652	11	13	8	5	10	3	5	11	9	11	4	3
ENSG00000262147	2	3	1	4	4	4	5	19	16	5	3	1
ENSG00000261845	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000141580	932	990	798	2434	1529	1583	1704	4217	4282	1133	1236	801
ENSG00000279613	3	1	0	12	9	19	1	1	5	11	6	3
ENSG00000141542	52	283	80	203	236	176	164	817	766	220	210	69
ENSG00000266107	0	1	0	0	3	2	2	1	0	0	2	0
ENSG00000263063	0	1	1	4	3	2	1	2	0	4	4	3
ENSG00000141560	199	194	174	1001	855	699	406	789	738	701	457	268
ENSG00000263321	1	2	1	4	2	5	0	1	5	6	3	2
ENSG00000167363	31	31	23	54	140	116	259	359	352	63	25	22
ENSG00000262410	7	4	6	1	15	9	5	8	5	4	3	1
ENSG00000141556	832	875	611	1529	2090	1490	880	1900	1743	976	771	534
ENSG00000263098	1	6	1	4	10	8	0	1	3	4	2	0
ENSG00000141579	79	113	68	33	103	75	72	116	224	35	44	37
ENSG00000262663	10	18	9	7	31	17	1	21	11	19	9	4
ENSG00000175711	90	94	64	115	93	110	52	91	78	102	43	53
ENSG00000262339	10	14	9	1	7	5	0	1	0	5	3	4
ENSG00000176845	207	64	128	611	383	347	386	790	1095	181	215	220
ENSG00000274370	7	2	5	11	9	6	1	4	13	3	3	3
ENSG00000261888	10	2	2	13	14	13	9	51	77	9	3	4
ENSG00000279143	0	1	0	1	8	5	0	0	0	4	4	1
ENSG00000262898	1	0	1	7	13	12	1	4	12	19	2	4
ENSG00000262094	0	0	0	1	2	1	0	0	0	1	0	0
ENSG00000232938	0	1	0	0	2	1	0	9	4	1	0	0
ENSG00000262352	0	0	1	1	0	1	0	0	0	0	1	2
ENSG00000263305	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000262181	1	0	0	2	1	1	0	0	0	2	0	0
ENSG00000173213	1	0	2	6	7	4	2	2	4	7	8	4
ENSG00000282965	0	2	1	0	1	3	0	2	0	3	2	1
ENSG00000262081	0	0	0	0	8	2	0	0	0	13	3	7
ENSG00000274446	0	0	0	0	1	0	0	0	0	1	0	0
ENSG00000263006	25	18	15	24	177	106	5	17	42	56	24	18
ENSG00000277521	5	1	6	28	89	129	0	0	2	31	42	11
ENSG00000101557	885	1816	1114	738	2046	1616	696	2129	2779	817	386	544
ENSG00000079134	442	850	534	400	654	485	210	574	408	527	255	342
ENSG00000263884	5	4	8	4	18	10	1	2	4	24	14	11
ENSG00000158270	239	132	101	248	611	740	127	922	1903	325	197	201
ENSG00000264514	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265477	1	4	1	0	8	7	0	0	0	6	2	2
ENSG00000264265	0	2	0	0	1	2	0	0	0	3	0	0
ENSG00000177143	2	0	0	0	2	2	0	0	0	4	1	1
ENSG00000222174	0	0	0	1	0	1	1	0	0	3	2	1
ENSG00000079101	13	19	2	35	73	65	33	48	28	42	25	48
ENSG00000176912	5	23	2	15	18	18	10	7	3	50	9	12
ENSG00000266456	1	7	1	5	11	9	1	6	3	13	1	4
ENSG00000263727	0	4	2	3	3	4	0	1	0	2	1	2
ENSG00000176890	41	300	93	204	113	89	54	209	73	378	97	220
ENSG00000132199	412	377	369	291	427	420	692	1111	895	463	195	205
ENSG00000265490	5	4	2	4	5	2	0	1	1	2	0	0
ENSG00000176105	875	2073	892	903	927	769	1488	4494	5993	1583	1138	931
ENSG00000266171	14	35	13	5	14	8	4	14	4	14	1	3
ENSG00000264635	15	33	2	4	24	14	1	8	4	6	5	3
ENSG00000264339	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206687	4	5	3	1	2	2	0	0	0	6	0	2
ENSG00000273355	12	8	2	6	44	12	9	4	6	24	4	3
ENSG00000266575	0	0	0	0	0	6	0	0	0	10	0	3
ENSG00000264179	0	0	0	1	0	0	0	0	0	2	2	1
ENSG00000265671	0	0	0	0	1	0	0	0	0	5	0	0
ENSG00000265179	3	1	2	19	5	8	3	32	307	8	14	4
ENSG00000141433	20	22	5	78	3	12	8	103	679	80	406	183
ENSG00000259837	0	0	0	0	0	1	0	0	0	6	2	0
ENSG00000272461	0	1	0	1	0	0	0	0	1	4	1	1
ENSG00000263551	10	35	0	1	3	3	0	0	3	29	5	4
ENSG00000263505	1	4	0	0	0	0	0	1	0	2	2	3
ENSG00000266251	0	3	0	0	0	0	0	0	0	0	0	0
ENSG00000132204	12	51	7	11	16	21	0	0	1	51	9	5
ENSG00000199197	0	0	2	1	4	1	0	0	0	7	1	3
ENSG00000263396	0	0	0	1	0	0	0	0	0	0	1	0
ENSG00000265417	0	2	1	0	0	2	0	0	0	2	0	0
ENSG00000266602	27	262	4	4	5	9	0	0	0	15	3	7
ENSG00000266450	14	56	0	0	1	2	0	0	1	8	1	1
ENSG00000264080	0	13	0	0	1	3	0	0	0	1	0	0
ENSG00000263745	7	22	4	8	17	10	0	0	0	35	13	14
ENSG00000264189	0	6	0	3	1	3	0	0	0	7	1	2
ENSG00000286975	5	0	4	1	6	3	3	2	2	5	0	2
ENSG00000101574	187	308	212	221	170	201	84	205	261	401	159	259
ENSG00000238575	1	6	4	0	1	0	0	0	0	2	1	1
ENSG00000266783	3	10	12	8	7	8	0	0	0	21	4	8
ENSG00000264150	1	0	1	0	1	0	0	0	0	6	1	0
ENSG00000080986	156	496	195	252	126	94	18	39	13	518	160	409
ENSG00000235422	4	6	3	1	2	1	0	0	0	5	1	0
ENSG00000202224	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000200875	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000266405	7	6	6	18	12	3	1	13	21	16	9	2
ENSG00000101596	3856	4270	4017	2713	2045	2012	565	2227	2900	2873	1506	1769
ENSG00000266049	25	16	25	4	5	6	1	0	1	21	4	7
ENSG00000207034	18	15	13	0	2	3	1	3	4	2	0	2
ENSG00000132205	337	178	383	750	183	262	107	1241	1795	366	255	426
ENSG00000101577	756	790	859	794	646	702	279	868	1263	871	549	465
ENSG00000272625	7	10	6	4	3	10	2	6	5	13	2	5
ENSG00000263606	38	41	32	3	14	8	3	6	6	13	5	0
ENSG00000265907	52	69	65	9	12	17	4	8	6	18	12	18
ENSG00000266397	17	27	18	4	9	8	2	0	1	10	9	3
ENSG00000264186	0	6	4	0	2	4	0	0	0	6	2	1
ENSG00000277447	0	0	0	1	0	0	0	1	0	4	0	0
ENSG00000252258	0	0	0	0	1	0	0	0	0	0	1	0
ENSG00000101605	28	40	21	23	42	33	151	169	288	62	38	32
ENSG00000252353	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000265399	10	23	7	6	8	8	27	41	67	10	15	9
ENSG00000272688	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101608	1364	1638	1497	3543	1935	1980	4725	7565	8262	2085	2251	2826
ENSG00000264235	10	7	7	7	7	5	4	6	4	10	3	2
ENSG00000118680	1878	1988	2068	4714	2366	2727	4852	8179	6975	1803	1987	2881
ENSG00000266578	4	3	1	6	7	5	2	1	2	10	5	7
ENSG00000259256	0	1	0	2	3	3	0	0	0	9	2	2
ENSG00000240364	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000265243	0	0	0	0	2	2	0	0	0	6	1	2
ENSG00000243720	0	0	0	0	0	0	0	0	0	3	1	0
ENSG00000177426	453	604	451	609	844	750	1730	5846	9392	364	347	374
ENSG00000263460	0	0	0	0	0	0	0	1	0	1	0	0
ENSG00000266835	3	2	7	15	13	12	4	2	3	3	3	7
ENSG00000170579	21	439	30	11	53	69	60	262	345	66	183	72
ENSG00000241223	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000266373	1	2	0	0	5	6	1	0	0	4	2	3
ENSG00000177337	71	31	56	101	145	143	87	74	86	65	49	47
ENSG00000262001	56	37	40	41	63	47	47	54	146	48	19	28
ENSG00000266401	2	53	4	2	3	5	1	0	1	4	6	3
ENSG00000266513	0	11	0	0	0	0	0	0	0	1	1	0
ENSG00000263724	4	47	2	6	8	9	0	1	0	20	16	12
ENSG00000275518	0	1	0	1	0	0	0	0	0	1	0	0
ENSG00000207278	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263878	5	76	1	2	10	5	0	0	0	6	9	4
ENSG00000250933	1	37	1	2	5	3	1	3	1	2	7	5
ENSG00000261520	12	318	14	6	12	6	4	12	4	9	53	27
ENSG00000264246	0	14	1	0	0	0	0	0	0	0	0	0
ENSG00000265545	0	0	0	0	0	1	0	0	0	1	0	0
ENSG00000266268	0	0	0	1	1	1	2	1	0	10	4	2
ENSG00000264775	0	4	0	0	0	0	0	0	1	1	4	2
ENSG00000265514	0	0	0	1	0	4	0	0	0	8	2	6
ENSG00000215368	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231824	0	0	0	5	4	1	0	0	0	10	2	4
ENSG00000266153	0	0	0	0	0	0	0	0	0	1	0	2
ENSG00000285575	0	0	0	0	1	0	0	0	0	9	2	0
ENSG00000265091	3	0	0	0	2	1	0	0	0	3	0	1
ENSG00000264575	17	2	7	16	17	20	15	10	14	14	15	22
ENSG00000263753	261	313	318	228	377	424	176	570	639	211	196	212
ENSG00000265188	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198081	183	158	162	335	264	323	64	163	156	217	208	260
ENSG00000264254	3	0	0	1	0	0	0	0	0	0	0	5
ENSG00000266288	2	0	3	1	0	0	0	0	1	2	1	1
ENSG00000082397	585	160	505	407	217	325	205	1308	1420	249	174	270
ENSG00000265316	11	2	11	0	0	2	0	0	0	9	2	2
ENSG00000264000	3	1	6	0	1	1	0	0	1	2	0	0
ENSG00000261738	0	0	0	12	13	18	0	0	0	59	15	16
ENSG00000272380	0	0	0	1	0	1	0	0	0	1	1	0
ENSG00000206432	53	371	28	18	17	59	24	56	172	21	75	43
ENSG00000264449	23	48	8	4	6	7	3	1	8	29	6	9
ENSG00000266846	15	68	10	0	13	5	5	5	1	29	5	22
ENSG00000154655	183	602	88	67	29	73	104	462	401	280	137	205
ENSG00000265487	3	7	2	0	1	1	1	1	1	3	0	1
ENSG00000200637	2	7	1	0	0	0	0	1	0	1	0	0
ENSG00000264707	13	50	10	20	6	10	2	4	1	19	15	10
ENSG00000283532	3	19	2	1	0	0	0	0	0	3	2	1
ENSG00000279885	20	174	9	1	2	7	0	1	0	25	3	10
ENSG00000199272	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000235552	125	127	156	384	118	182	581	949	571	133	129	86
ENSG00000266065	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265944	0	1	0	2	1	0	0	1	0	12	1	2
ENSG00000265174	0	0	0	2	1	0	2	3	2	1	1	2
ENSG00000243591	0	0	0	0	3	0	0	0	0	1	0	1
ENSG00000261627	0	0	0	1	0	1	0	0	0	5	0	0
ENSG00000279479	0	0	0	1	1	1	0	1	2	6	1	4
ENSG00000266441	0	1	0	0	1	2	0	0	0	0	0	0
ENSG00000088756	197	23	83	131	86	121	55	160	529	69	152	214
ENSG00000287834	16	0	4	2	4	4	0	0	0	5	6	5
ENSG00000263797	6	1	2	0	0	1	0	0	0	2	1	1
ENSG00000265933	0	4	1	5	7	4	3	6	2	19	2	78
ENSG00000264127	0	0	0	0	1	0	0	0	0	1	0	0
ENSG00000251897	0	0	0	0	0	0	0	1	0	0	0	1
ENSG00000101680	169	80	68	119	81	106	189	1206	928	155	284	97
ENSG00000265069	1	1	0	3	0	1	0	1	0	1	0	3
ENSG00000264475	0	0	0	1	0	2	0	0	0	0	1	0
ENSG00000263716	0	1	0	0	0	0	0	0	0	2	0	0
ENSG00000206422	0	0	0	0	2	1	0	0	0	5	0	2
ENSG00000212626	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000286126	0	1	0	0	4	5	1	1	0	6	3	3
ENSG00000173482	559	1711	460	571	536	583	606	2301	3329	362	432	492
ENSG00000266767	10	87	14	3	8	8	0	1	2	10	8	1
ENSG00000264596	9	91	18	6	6	5	1	1	0	11	3	11
ENSG00000199856	3	15	6	0	1	1	0	0	0	0	0	3
ENSG00000286627	16	76	18	1	11	4	2	5	1	8	4	4
ENSG00000286649	7	32	10	2	2	5	1	1	2	6	0	5
ENSG00000273368	8	18	4	0	3	4	3	3	3	1	0	1
ENSG00000266149	4	18	6	3	1	3	2	3	1	7	3	5
ENSG00000265413	8	15	5	3	3	4	0	6	11	10	4	2
ENSG00000263970	0	0	0	2	0	1	0	0	0	2	0	0
ENSG00000266613	1	3	1	1	2	2	2	0	0	7	4	5
ENSG00000242985	0	0	0	0	3	0	0	0	0	4	1	0
ENSG00000229442	0	1	0	0	2	1	0	0	0	8	3	1
ENSG00000225212	0	0	0	3	1	3	0	0	0	5	1	4
ENSG00000206418	271	717	336	1018	269	397	235	1091	1204	535	457	873
ENSG00000266708	12	30	13	4	3	5	2	11	6	9	1	2
ENSG00000263935	0	2	5	0	2	0	0	0	1	4	0	1
ENSG00000265962	0	4	2	1	7	0	2	0	4	2	0	1
ENSG00000168502	74	182	84	71	366	284	90	386	810	178	132	107
ENSG00000252319	0	2	1	0	2	0	0	0	0	0	0	0
ENSG00000272788	2	6	0	0	3	4	0	1	1	6	2	0
ENSG00000287719	0	0	0	1	1	5	0	1	0	5	3	5
ENSG00000286765	0	0	0	0	5	1	1	0	0	2	1	1
ENSG00000242058	0	0	0	0	0	1	0	1	0	3	1	1
ENSG00000178127	160	131	151	60	77	67	49	92	61	64	36	33
ENSG00000265257	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263847	15	21	19	13	24	16	6	28	7	17	12	7
ENSG00000266053	35	33	37	28	24	21	23	41	35	20	14	8
ENSG00000101745	1679	1676	1913	1899	1416	1624	488	2420	3474	1427	729	1068
ENSG00000200883	7	7	3	2	0	1	2	2	1	6	1	1
ENSG00000207092	4	7	3	2	5	2	0	0	0	2	3	0
ENSG00000273284	50	50	65	9	27	27	13	56	66	26	15	20
ENSG00000264964	1	3	5	9	7	4	4	3	6	17	3	18
ENSG00000128791	368	365	497	1381	986	1085	521	1617	2355	520	796	1501
ENSG00000287509	0	0	0	0	1	3	0	0	0	2	1	2
ENSG00000273335	0	0	0	2	2	1	0	2	0	1	0	1
ENSG00000017797	557	998	649	1582	1660	1467	871	2221	2914	1465	1116	1690
ENSG00000266805	22	28	38	5	20	9	0	2	4	14	6	3
ENSG00000251994	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000154845	837	1110	1120	1530	973	1196	849	2910	3622	1050	977	1004
ENSG00000266541	7	11	7	2	4	9	1	7	0	5	1	3
ENSG00000263627	1	1	1	3	5	3	0	0	2	4	0	2
ENSG00000212572	0	0	0	1	0	0	0	0	0	0	0	1
ENSG00000285594	0	0	0	0	2	0	0	0	0	2	0	2
ENSG00000264644	0	0	2	1	5	3	0	0	1	1	3	4
ENSG00000168461	971	704	1635	6333	2718	2264	567	1182	1713	1057	1670	1327
ENSG00000266891	6	4	2	2	4	4	4	1	6	10	0	1
ENSG00000266127	32	16	16	6	7	9	0	2	1	5	3	3
ENSG00000242651	5	3	3	2	0	3	0	1	0	0	1	0
ENSG00000285653	13	6	12	3	5	2	1	1	1	6	3	3
ENSG00000252680	0	0	0	1	3	1	0	0	1	2	0	0
ENSG00000265564	0	0	0	0	2	1	0	0	0	5	0	0
ENSG00000168454	0	1	2	19	15	15	2	0	6	23	6	12
ENSG00000272799	0	0	0	1	2	0	1	0	2	2	2	2
ENSG00000101558	1260	1952	1707	2829	1740	1874	2789	6309	8161	1520	1215	1498
ENSG00000223138	0	0	0	1	0	0	1	1	1	1	0	2
ENSG00000265554	0	0	0	0	1	2	0	0	0	3	1	1
ENSG00000287065	0	0	0	1	2	3	1	0	0	5	0	0
ENSG00000264876	0	0	0	2	4	3	0	0	0	4	2	5
ENSG00000266102	0	0	0	1	0	2	0	0	0	3	1	0
ENSG00000286499	0	0	0	0	0	1	0	0	0	0	1	4
ENSG00000260913	0	0	0	1	5	6	0	0	0	16	0	9
ENSG00000287563	0	0	0	2	4	3	0	0	1	8	2	1
ENSG00000154856	30	38	50	67	171	150	138	404	414	216	229	151
ENSG00000134265	393	499	479	735	844	779	138	721	762	487	325	392
ENSG00000265728	0	2	2	5	5	8	3	10	4	7	0	1
ENSG00000266604	0	0	0	0	1	0	0	0	0	0	0	1
ENSG00000264503	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264311	0	0	0	1	0	1	0	0	0	1	0	0
ENSG00000264072	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000266470	0	0	0	0	1	0	0	0	0	0	0	1
ENSG00000265038	0	0	0	3	1	1	0	0	0	5	2	2
ENSG00000260779	0	0	0	4	4	6	0	0	0	23	2	3
ENSG00000154864	234	217	86	134	548	424	72	153	272	330	100	220
ENSG00000264843	2	6	0	1	2	0	0	0	0	0	0	0
ENSG00000264714	3	3	4	3	14	9	0	1	0	14	4	3
ENSG00000274838	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263952	0	1	0	0	0	2	1	0	2	5	1	0
ENSG00000263682	0	0	0	1	0	7	0	0	0	3	1	0
ENSG00000267051	0	0	0	0	3	2	0	0	0	2	0	2
ENSG00000273119	0	0	0	0	0	0	0	0	0	1	0	1
ENSG00000267564	0	0	0	0	0	2	0	0	0	1	1	1
ENSG00000267425	1	0	0	0	0	0	0	0	0	5	0	0
ENSG00000267252	0	0	2	8	16	11	0	0	0	32	14	22
ENSG00000267371	0	0	0	0	2	3	0	0	0	6	0	0
ENSG00000236396	0	0	0	0	0	2	0	0	0	2	0	0
ENSG00000267794	0	0	0	3	2	5	0	0	0	0	1	0
ENSG00000257513	0	0	0	4	4	3	2	6	2	5	3	0
ENSG00000267143	0	2	0	0	0	0	0	2	2	0	0	2
ENSG00000267773	0	0	0	2	1	0	0	0	0	1	0	0
ENSG00000283492	0	0	0	0	1	1	0	0	0	2	0	1
